source,target,time_duration,traffic_density,bandwidth
39.9130116.2480,39.9130116.2540,60.0,0.0325690784009171,0.6304860130284784
39.9130116.2540,39.9130116.2570,60.0,0.0651381567926444,0.6713258269830508
39.9130116.2570,39.9130116.2580,60.0,0.1954144703730795,0.9806756011579354
39.9130116.2580,39.9180116.2580,61.0,0.0304769678817391,0.9064846652086028
39.9180116.2580,39.9180116.2570,60.0,0.1954287373637158,1.0068235287630576
39.9180116.2570,39.9180116.2590,60.0,0.0977143686821467,0.9011587585746456
39.9180116.2590,39.9230116.2590,60.0,0.0299773454574864,0.3063700923377639
39.9230116.2590,39.9230116.2740,59.0,0.0128123749788597,0.3652696774779059
39.9230116.2740,39.9230116.2790,60.0,0.0390886015895532,0.7172250905682143
39.9230116.2790,39.9230116.2830,60.0,0.0488607519847671,0.8357190417031288
39.9230116.2830,39.9230116.2840,60.0,0.1954430079212574,1.19170679720289
39.9230116.2840,39.9230116.2900,60.0,0.0325738346597788,0.3987200099822467
39.9230116.2900,39.9230116.2990,60.0,0.0217158897783555,0.6258858604293314
39.9230116.2990,39.9230116.3030,60.0,0.0488607519847671,0.8596168276817104
39.9230116.3030,39.9230116.3040,60.0,0.1954430079212574,0.8906762855292572
39.9290116.3090,39.9290116.3130,34.28571429156788,0.0279228767662498,0.8909372123275249
39.9370116.3490,39.9305116.3490,60.0,0.0230594965057723,1.0150517246771362
39.9025116.3500,39.8970116.3450,60.0,0.0223528198373352,0.6757858035861932
39.8970116.3450,39.8915116.3450,60.0,0.0272521322340849,0.3332670856725815
39.8915116.3350,39.8915116.3360,60.0,0.1953531629860169,1.0940720817718146
39.8760116.3300,39.8760116.3310,60.0,0.195309005554108,1.0564334750338755
39.8760116.3300,39.8760116.3230,60.0,0.027901286515021,0.6946872966828951
39.8760116.3310,39.8760116.3300,60.0,0.195309005554108,0.6304766230703558
39.8760116.3230,39.8760116.3210,65.0,0.1057923780114768,0.5224385105107342
39.8760116.3210,39.8820116.3210,60.0,0.0249811212145561,0.6799209183342692
39.8880116.3200,39.8935116.3200,60.0,0.0272521322340533,0.6508714244555535
39.8935116.3200,39.8935116.3230,60.0,0.0651196210749882,0.681953942580035
39.8935116.3230,39.9010116.3230,60.0,0.0199848969716576,0.4335419055287338
39.9070116.3290,39.9125116.3290,60.0,0.0272521322340533,1.024320845939022
39.9125116.3290,39.9125116.3330,60.0,0.0488532609708151,0.7054875705800526
39.9125116.3330,39.9125116.3380,60.0,0.0390826087783905,0.77937517626831
39.9125116.3380,39.9215116.3380,60.0,0.0166540808097217,0.9994759247035988
39.9215116.3380,39.9215116.3390,60.0,0.1954387263773964,0.836262126791933
39.9215116.3380,39.9300116.3380,69.0,0.0202787925153493,0.4819692581874495
39.9215116.3390,39.9215116.3380,60.0,0.1954387263773964,1.0264617815259645
39.9480116.3540,39.9480116.3550,60.0,0.0272521322340849,0.5759697888549998
39.9480116.3550,39.9480116.3570,60.0,0.0272521322340849,0.5759697888549998
39.9480116.3570,39.9480116.3580,60.0,0.0272521322340849,0.5759697888549998
39.9480116.3580,39.9480116.3610,60.0,0.0272521322340849,0.5759697888549998
39.9480116.3610,39.9480116.3620,60.0,0.0272521322340849,0.5759697888549998
39.9480116.3620,39.9480116.3640,60.0,0.0272521322340849,0.5759697888549998
39.9480116.3640,39.9480116.3650,60.0,0.0272521322340849,0.5759697888549998
39.9480116.3650,39.9480116.3660,60.0,0.0214123896124864,0.6891976128327946
39.9480116.3660,39.9480116.3680,60.0,0.0214123896124864,0.6891976128327946
39.9480116.3680,39.9480116.3690,60.0,0.0214123896124864,0.6891976128327946
39.9480116.3690,39.9480116.3700,60.0,0.0214123896124864,0.6891976128327946
39.9480116.3700,39.9480116.3690,60.0,0.0214123896124864,0.6891976128327946
39.9480116.3700,39.9480116.3710,60.0,0.0214123896124864,0.6891976128327946
39.9480116.3710,39.9480116.3720,60.0,0.0214123896124864,0.6891976128327946
39.9480116.3720,39.9480116.3730,60.0,0.0214123896124864,0.6891976128327946
39.9480116.3730,39.9480116.3720,60.0,0.0214123896124864,0.6891976128327946
39.9480116.3730,39.9480116.3740,60.0,0.0214123896124864,0.6891976128327946
39.9480116.3740,39.9480116.3760,60.0,0.0214123896124864,0.6891976128327946
39.9480116.3760,39.9480116.3770,60.0,0.0214123896124864,0.6891976128327946
39.9480116.3770,39.9480116.3790,60.0,0.0214123896124864,0.6891976128327946
39.9480116.3790,39.9480116.3800,60.0,0.0214123896124864,0.6891976128327946
39.9480116.3800,39.9480116.3820,60.0,0.0214123896124864,0.6891976128327946
39.9480116.3820,39.9480116.3840,60.0,0.0214123896124864,0.6891976128327946
39.9480116.3840,39.9480116.3850,60.0,0.0214123896124864,0.6891976128327946
39.9480116.3850,39.9480116.3870,60.0,0.0214123896124864,0.6891976128327946
39.9480116.3870,39.9480116.3890,60.0,0.0214123896124864,0.6891976128327946
39.9480116.3890,39.9480116.3910,60.0,0.0214123896124864,0.6891976128327946
39.9480116.3910,39.9480116.3920,60.0,0.0214123896124864,0.6891976128327946
39.9480116.3920,39.9480116.3930,60.0,0.0214123896124864,0.6891976128327946
39.9480116.3930,39.9480116.3950,60.0,0.0214123896124864,0.6891976128327946
39.9480116.3950,39.9480116.3970,60.0,0.0214123896124864,0.6891976128327946
39.9480116.3970,39.9480116.3990,60.0,0.0214123896124864,0.6891976128327946
39.9480116.3990,39.9480116.4010,60.0,0.0214123896124864,0.6891976128327946
39.9480116.4010,39.9480116.4030,24.00000000288163,0.0391028828747114,0.3990463889656549
39.9480116.4030,39.9480116.4050,24.000000002576293,0.0391028828747114,0.3990463889656549
39.9060116.3180,39.9060116.3150,30.00000000008848,0.0976972512928088,0.5115035315682636
39.9060116.3220,39.9060116.3180,30.00000000008848,0.0976972512928088,0.5115035315682636
39.9060116.3240,39.9060116.3220,30.00000000008848,0.0976972512928088,0.5115035315682636
39.9060116.3260,39.9060116.3240,30.00000000008848,0.0976972512928088,0.5115035315682636
39.9060116.3280,39.9060116.3260,30.00000000008848,0.0976972512928088,0.5115035315682636
39.9060116.3290,39.9060116.3280,30.00000000008848,0.0976972512928088,0.5115035315682636
39.9060116.3300,39.9060116.3310,30.00000000085181,0.0976972512928088,0.5115035315682636
39.9060116.3310,39.9060116.3300,30.00000000085181,0.0976972512928088,0.5115035315682636
39.9060116.3350,39.9060116.3340,30.00000000008848,0.0976972512928088,0.5115035315682636
39.9060116.3370,39.9060116.3350,60.00000000076335,0.0976972512928088,0.5115035315682636
39.9060116.3370,39.9060116.3380,8.714285716344007,0.0283787253821494,0.9547343485789488
39.9060116.3380,39.9060116.3370,8.714285716344007,0.0283787253821494,0.9547343485789488
39.9060116.3410,39.9060116.3420,12.000000001626558,0.0390789005213109,1.0277954860195908
39.9060116.3420,39.9060116.3410,12.000000001626558,0.0390789005213109,1.0277954860195908
39.9060116.3740,39.9060116.3660,60.0,0.0230594965057723,0.38942843910685
39.9060116.3800,39.9060116.3740,60.0,0.0230594965057723,0.38942843910685
39.9060116.3830,39.9060116.3800,60.0,0.0230594965057723,0.38942843910685
39.9060116.3850,39.9060116.3830,60.0,0.0230594965057723,0.38942843910685
39.9060116.3900,39.9060116.3850,60.0,0.0230594965057723,0.38942843910685
39.9060116.3380,39.9060116.3400,24.000000002877012,0.0390789005213109,1.0277954860195908
39.9060116.3400,39.9060116.3380,24.000000002877012,0.0390789005213109,1.0277954860195908
39.9060116.3400,39.9060116.3410,12.000000001321228,0.0390789005213109,1.0277954860195908
39.9060116.3410,39.9060116.3400,12.000000001321228,0.0390789005213109,1.0277954860195908
39.9060116.3300,39.9060116.3320,60.00000000000002,0.0976972512928088,0.5115035315682636
39.9060116.3320,39.9060116.3300,60.00000000000002,0.0976972512928088,0.5115035315682636
39.9060116.3320,39.9060116.3340,60.00000000076335,0.0976972512928088,0.5115035315682636
39.9060116.3340,39.9060116.3320,60.00000000076335,0.0976972512928088,0.5115035315682636
39.9060116.3380,39.9060116.3410,26.142857148382983,0.0283787253821494,0.9547343485789488
39.9060116.3410,39.9060116.3380,26.142857148382983,0.0283787253821494,0.9547343485789488
39.9060116.3410,39.9060116.3440,26.142857148382983,0.0283787253821494,0.9547343485789488
39.9060116.3440,39.9060116.3410,26.142857148382983,0.0283787253821494,0.9547343485789488
39.9060116.3500,39.9060116.3570,52.500000004232916,0.0244243128307796,0.948946292772964
39.9060116.3570,39.9060116.3500,52.500000004232916,0.0244243128307796,0.948946292772964
39.9060116.3570,39.9060116.3580,6.666666669358397,0.0217105002959926,0.3476495899925079
39.9060116.3580,39.9060116.3590,6.666666669528026,0.0217105002959926,0.3476495899925079
39.9060116.3590,39.9060116.3580,6.666666669528026,0.0217105002959926,0.3476495899925079
39.9060116.3600,39.9060116.3590,6.666666669528026,0.0217105002959926,0.3476495899925079
39.9060116.3610,39.9060116.3600,6.666666669358397,0.0217105002959926,0.3476495899925079
39.9060116.3650,39.9060116.3610,26.666666675683363,0.0217105002959926,0.3476495899925079
39.9510116.3480,39.9510116.3490,30.000000000852694,0.0977614945660189,0.5349458701083142
39.9510116.3490,39.9510116.3480,30.000000000852694,0.0977614945660189,0.5349458701083142
39.9510116.3490,39.9510116.3500,30.00000000008936,0.0977614945660189,0.5349458701083142
39.9510116.3500,39.9510116.3490,30.00000000008936,0.0977614945660189,0.5349458701083142
39.9510116.3500,39.9510116.3510,60.0,0.018735840910932,0.9671439527614896
39.9510116.3510,39.9510116.3500,60.0,0.018735840910932,0.9671439527614896
39.9510116.3510,39.9510116.3520,60.0,0.018735840910932,0.9671439527614896
39.9510116.3550,39.9510116.3560,60.0,0.018735840910932,0.9671439527614896
39.9860116.3470,39.9860116.3480,60.0,0.018735840910932,0.273067830468674
39.9860116.3480,39.9860116.3560,60.0,0.018735840910932,0.273067830468674
39.9860116.3560,39.9860116.3480,60.0,0.018735840910932,0.273067830468674
39.9860116.3560,39.9860116.3700,60.0,0.018735840910932,0.273067830468674
39.9860116.3700,39.9860116.3850,60.0,0.018735840910932,0.273067830468674
39.9860116.3850,39.9860116.3980,60.0,0.018735840910932,0.273067830468674
39.9080116.3020,39.9080116.3030,7.500000002349128,0.0244250258768156,0.9883808690908006
39.9080116.3030,39.9080116.3020,7.500000002349128,0.0244250258768156,0.9883808690908006
39.9080116.3030,39.9080116.3100,52.50000000423326,0.0244250258768156,0.9883808690908006
39.9080116.3100,39.9080116.3030,52.50000000423326,0.0244250258768156,0.9883808690908006
39.9080116.3100,39.9080116.3120,24.000000002694033,0.0390800413951665,0.3150837714349815
39.9080116.3120,39.9080116.3100,24.000000002694033,0.0390800413951665,0.3150837714349815
39.9080116.3120,39.9080116.3150,36.00000000294804,0.0390800413951665,0.3150837714349815
39.9080116.3150,39.9080116.3120,36.00000000294804,0.0390800413951665,0.3150837714349815
39.9080116.3150,39.9080116.3170,13.333333338640227,0.0217111341146301,0.8805408809290163
39.9080116.3170,39.9080116.3150,13.333333338640227,0.0217111341146301,0.8805408809290163
39.9080116.3170,39.9080116.3220,33.33333334319812,0.0217111341146301,0.8805408809290163
39.9080116.3220,39.9080116.3240,13.333333338640227,0.0217111341146301,0.8805408809290163
39.9080116.3240,39.9080116.3220,13.333333338640227,0.0217111341146301,0.8805408809290163
39.9080116.3340,39.9080116.3240,60.0,0.0195400207051397,0.7677661321086569
39.9080116.3340,39.9080116.3400,36.00000001209745,0.0195400207051397,0.4170649576602773
39.9080116.3400,39.9080116.3340,36.00000001209745,0.0195400207051397,0.4170649576602773
39.9080116.3420,39.9080116.3400,12.000000005987658,0.0195400207051397,0.4170649576602773
39.9080116.3420,39.9080116.3440,26.666666667476306,0.0434222682132958,0.3910728011122973
39.9080116.3440,39.9080116.3420,26.666666667476306,0.0434222682132958,0.3910728011122973
39.9080116.3450,39.9080116.3440,13.333333333777489,0.0434222682132958,0.3910728011122973
39.9080116.3460,39.9080116.3450,7.500000002539961,0.0244250258768156,0.883222478408512
39.9080116.3470,39.9080116.3460,7.500000002349128,0.0244250258768156,0.883222478408512
39.9080116.3480,39.9080116.3470,7.500000002539961,0.0244250258768156,0.883222478408512
39.9080116.3490,39.9080116.3480,7.500000002539961,0.0244250258768156,0.883222478408512
39.9080116.3500,39.9080116.3490,7.500000002349128,0.0244250258768156,0.883222478408512
39.9080116.3500,39.9080116.3530,22.50000000648871,0.0244250258768156,0.883222478408512
39.9080116.3530,39.9080116.3500,22.50000000648871,0.0244250258768156,0.883222478408512
39.9080116.3530,39.9080116.3540,15.000000001270845,0.0488500517412262,0.9046415724817712
39.9080116.3540,39.9080116.3530,15.000000001270845,0.0488500517412262,0.9046415724817712
39.9080116.3540,39.9080116.3570,45.00000000155019,0.0488500517412262,0.9046415724817712
39.9080116.3570,39.9080116.3540,45.00000000155019,0.0488500517412262,0.9046415724817712
39.9080116.3570,39.9080116.3580,10.000000001701224,0.0325667011644273,0.9713637792179306
39.9080116.3580,39.9080116.3570,10.000000001701224,0.0325667011644273,0.9713637792179306
39.9080116.3580,39.9080116.3630,50.000000003000494,0.0325667011644273,0.9713637792179306
39.9080116.3630,39.9080116.3580,50.000000003000494,0.0325667011644273,0.9713637792179306
39.9080116.3630,39.9080116.3660,36.00000000307017,0.0390800413949676,0.5782047780314064
39.9080116.3660,39.9080116.3630,36.00000000307017,0.0390800413949676,0.5782047780314064
39.9080116.3660,39.9080116.3680,24.000000002571895,0.0390800413949676,0.5782047780314064
39.9080116.3680,39.9080116.3660,24.000000002571895,0.0390800413949676,0.5782047780314064
39.9080116.3680,39.9080116.3740,60.0,0.0299773454574483,0.6782880023777872
39.9080116.3740,39.9080116.3680,60.0,0.0299773454574483,0.6782880023777872
39.9080116.3740,39.9080116.3830,60.0,0.0299773454574483,0.6782880023777872
39.9080116.3830,39.9080116.3860,60.0,0.0299773454574483,0.6782880023777872
39.9135116.3390,39.9135116.3380,60.0,0.097707948454764,0.5933443575861599
39.9135116.3420,39.9135116.3390,60.0,0.097707948454764,0.5933443575861599
39.9135116.3460,39.9135116.3420,60.0,0.097707948454764,0.5933443575861599
39.9135116.3470,39.9135116.3460,60.0,0.097707948454764,0.5933443575861599
39.9135116.3490,39.9135116.3470,60.0,0.097707948454764,0.5933443575861599
39.9135116.3490,39.9135116.3500,15.000000000984869,0.0488539742310669,1.0327754780799254
39.9135116.3500,39.9135116.3490,15.000000000984869,0.0488539742310669,1.0327754780799254
39.9135116.3510,39.9135116.3500,15.000000001366534,0.0488539742310669,1.0327754780799254
39.9135116.3510,39.9135116.3530,30.000000001881116,0.0488539742310669,1.0327754780799254
39.9135116.3530,39.9135116.3510,30.000000001881116,0.0488539742310669,1.0327754780799254
39.9135116.3560,39.9135116.3530,61.0,0.0304769678817391,0.3286975386565335
39.9135116.3580,39.9135116.3560,61.0,0.0304769678817391,0.3286975386565335
39.9135116.3600,39.9135116.3580,61.0,0.0304769678817391,0.3286975386565335
39.9135116.3620,39.9135116.3600,61.0,0.0304769678817391,0.3286975386565335
39.9135116.3660,39.9135116.3620,61.0,0.0304769678817391,0.3286975386565335
39.9135116.3680,39.9135116.3660,61.0,0.0304769678817391,0.3286975386565335
39.9620116.3010,39.9620116.3030,12.000000006001228,0.0195554441111266,0.79146206163332
39.9620116.3030,39.9620116.3010,12.000000006001228,0.0195554441111266,0.79146206163332
39.9620116.3030,39.9620116.3040,6.000000003171192,0.0195554441111266,0.79146206163332
39.9620116.3040,39.9620116.3030,6.000000003171192,0.0195554441111266,0.79146206163332
39.9620116.3080,39.9620116.3040,24.000000010494514,0.0195554441111266,0.79146206163332
39.9620116.3080,39.9620116.3090,10.333333335314624,0.0336788204022642,0.7192765306475495
39.9620116.3090,39.9620116.3080,10.333333335314624,0.0336788204022642,0.7192765306475495
39.9620116.3090,39.9620116.3110,20.6666666700417,0.0336788204022642,0.7192765306475495
39.9620116.3110,39.9620116.3090,20.6666666700417,0.0336788204022642,0.7192765306475495
39.9620116.3140,39.9620116.3110,31.00000000438245,0.0336788204022642,0.7192765306475495
39.9620116.3150,39.9620116.3140,60.0,0.0272521322340533,0.4664844033599742
39.9620116.3260,39.9620116.3180,60.0,0.0272521322340533,0.4664844033599742
39.9620116.3280,39.9620116.3260,60.0,0.0272521322340533,0.4664844033599742
39.9360116.3100,39.9360116.3110,61.0,0.0189293196423749,0.3982147292384931
39.9360116.3110,39.9360116.3100,60.0,0.0174684338590409,0.6295510791475749
39.9360116.3110,39.9360116.3130,60.0,0.0174684338590409,0.6295510791475749
39.9360116.3130,39.9360116.3110,36.0,0.0390960256234395,0.383238406878392
39.9360116.3160,39.9360116.3190,60.0,0.0651600427057326,0.5271056756677033
39.9360116.3190,39.9360116.3160,60.0,0.0651600427057326,0.5271056756677033
39.9360116.3190,39.9360116.3200,60.0,0.0651600427057326,0.5271056756677033
39.9360116.3200,39.9360116.3220,60.0,0.0651600427057326,0.5271056756677033
39.9420116.2900,39.9420116.2910,20.000000000667423,0.0651657562211581,0.6336298222165269
39.9420116.2910,39.9420116.2920,20.00000000117631,0.0651657562211581,0.6336298222165269
39.9420116.2920,39.9420116.2930,20.000000000667423,0.0651657562211581,0.6336298222165269
39.9420116.2930,39.9420116.2920,20.000000000667423,0.0651657562211581,0.6336298222165269
39.9420116.2930,39.9420116.2950,40.00000000087668,0.0651657562206054,0.4843603037147322
39.9420116.2950,39.9420116.2930,40.00000000087668,0.0651657562206054,0.4843603037147322
39.9420116.2950,39.9420116.2960,20.000000001006676,0.0651657562206054,0.4843603037147322
39.9420116.2960,39.9420116.2950,20.000000001006676,0.0651657562206054,0.4843603037147322
39.9420116.2960,39.9420116.2980,30.000000001883368,0.0488743171674511,1.0122466919224302
39.9420116.2980,39.9420116.2960,30.000000001883368,0.0488743171674511,1.0122466919224302
39.9420116.2980,39.9420116.3000,30.000000001883368,0.0488743171674511,1.0122466919224302
39.9420116.3000,39.9420116.3030,18.000000008554,0.019549726875472,0.5408441812034573
39.9420116.3040,39.9420116.3100,36.00000001202294,0.019549726875472,0.5408441812034573
39.9420116.3100,39.9420116.3040,36.00000001202294,0.019549726875472,0.5408441812034573
39.9420116.3220,39.9420116.3100,60.0,0.0152872820982302,0.5916425924730181
40.0175116.3310,40.0175116.3150,60.0,0.0115125526395657,0.9893416382243406
40.0175116.3490,40.0175116.3310,60.0,0.0115125526395657,0.9893416382243406
40.0175116.3660,40.0175116.3490,60.0,0.0115125526395657,0.9893416382243406
40.0175116.3820,40.0175116.3660,60.0,0.0115125526395657,0.9893416382243406
40.0175116.3990,40.0175116.3820,60.0,0.0115125526395657,0.9893416382243406
40.0175116.4160,40.0175116.3990,60.0,0.0115125526395657,0.9893416382243406
40.0175116.4160,40.0175116.4190,10.588235309681732,0.0115125526395484,0.5411143338828197
40.0175116.4190,40.0175116.4160,10.588235309681732,0.0115125526395484,0.5411143338828197
40.0175116.4190,40.0175116.4200,10.00000000192162,0.0326188991020615,0.7498992796874433
40.0175116.4200,40.0175116.4250,50.00000000280159,0.0326188991020615,0.7498992796874433
40.0175116.4250,40.0175116.4270,10.00000000732601,0.0163094495603092,0.8736981229018386
40.0175116.4270,40.0175116.4320,25.000000015623428,0.0163094495603092,0.8736981229018386
40.0175116.4320,40.0175116.4330,5.000000003805336,0.0163094495603092,0.8736981229018386
40.0175116.4330,40.0175116.4370,15.000000018868977,0.0122320871774281,0.4010755561504229
40.0175116.4370,40.0175116.4330,15.000000018868977,0.0122320871774281,0.4010755561504229
40.0175116.4370,40.0175116.4410,24.40000001069423,0.0198975284589743,0.3404910641552833
40.0175116.4410,40.0175116.4370,24.40000001069423,0.0198975284589743,0.3404910641552833
40.0175116.4410,40.0175116.4470,36.60000001235502,0.0198975284589743,0.3404910641552833
40.0175116.4470,40.0175116.4410,36.60000001235502,0.0198975284589743,0.3404910641552833
40.0175116.4470,40.0175116.4490,10.00000000732601,0.0163094495603092,0.7071186689560152
40.0175116.4490,40.0175116.4470,10.00000000732601,0.0163094495603092,0.7071186689560152
40.0175116.4490,40.0175116.4590,37.50000003067699,0.0122320871774087,0.8711404596260536
40.0175116.4590,40.0175116.4490,37.50000003067699,0.0122320871774087,0.8711404596260536
40.0175116.4590,40.0175116.4650,27.69230771167265,0.0150548765191715,0.5121897308596789
40.0175116.4650,40.0175116.4590,27.69230771167265,0.0150548765191715,0.5121897308596789
40.0175116.4650,40.0175116.4720,32.30769232800231,0.0150548765191715,0.5121897308596789
40.0175116.4720,40.0175116.4650,32.30769232800231,0.0150548765191715,0.5121897308596789
40.0310116.5470,40.0310116.5580,60.0,0.0088018611434899,0.3859946825164123
40.0310116.5580,40.0310116.5470,60.0,0.0126712935330938,1.0071101861738885
40.0310116.5580,40.0310116.5620,16.00000001751848,0.0130501417367903,0.421509430809087
40.0310116.5620,40.0310116.5580,16.00000001751848,0.0130501417367903,0.421509430809087
40.0310116.5620,40.0310116.5730,44.00000002406909,0.0130501417367903,0.421509430809087
40.0310116.5730,40.0310116.5620,44.00000002406909,0.0130501417367903,0.421509430809087
40.0310116.5730,40.0310116.5740,3.3333333389397417,0.0108751181196576,0.5148723924687924
40.0310116.5740,40.0310116.5730,3.3333333389397417,0.0108751181196576,0.5148723924687924
40.0310116.5740,40.0310116.5910,56.66666667712818,0.0108751181196576,0.5148723924687924
40.0310116.5910,40.0310116.6040,60.0,0.0139963290732455,0.823874026181737
39.9085116.3390,39.9085116.3470,60.0,0.195401633129665,0.7719662338182559
39.9085116.3580,39.9085116.3650,60.0,0.195401633129665,0.7719662338182559
39.9085116.3710,39.9085116.3750,60.0,0.195401633129665,0.7719662338182559
39.9085116.3750,39.9085116.3810,60.0,0.195401633129665,0.7719662338182559
39.9085116.3810,39.9085116.3830,60.0,0.195401633129665,0.7719662338182559
39.9085116.3830,39.9085116.3880,60.0,0.195401633129665,0.7719662338182559
39.9085116.3880,39.9085116.3940,60.0,0.195401633129665,0.7719662338182559
39.9085116.3940,39.9085116.3980,60.0,0.195401633129665,0.7719662338182559
39.9085116.3980,39.9085116.4010,60.0,0.195401633129665,0.7719662338182559
39.9085116.4010,39.9085116.4060,60.0,0.195401633129665,0.7719662338182559
39.9085116.4060,39.9085116.4130,60.0,0.195401633129665,0.7719662338182559
39.9085116.4130,39.9085116.4140,60.0,0.195401633129665,0.7719662338182559
39.9085116.4140,39.9085116.4180,60.0,0.195401633129665,0.7719662338182559
39.9085116.4180,39.9085116.4200,60.0,0.195401633129665,0.7719662338182559
39.9085116.4200,39.9085116.4250,60.0,0.195401633129665,0.7719662338182559
39.9085116.4250,39.9085116.4260,60.0,0.195401633129665,0.7719662338182559
39.9085116.4260,39.9085116.4330,60.0,0.195401633129665,0.7719662338182559
39.9085116.4330,39.9085116.4370,60.0,0.195401633129665,0.7719662338182559
39.9085116.4370,39.9085116.4380,60.0,0.195401633129665,0.7719662338182559
39.9085116.4380,39.9085116.4390,60.0,0.195401633129665,0.7719662338182559
39.9085116.4390,39.9085116.4440,60.0,0.195401633129665,0.7719662338182559
39.9085116.4440,39.9085116.4470,60.0,0.195401633129665,0.7719662338182559
39.9085116.4470,39.9085116.4480,60.0,0.195401633129665,0.7719662338182559
39.9085116.4480,39.9085116.4510,60.0,0.195401633129665,0.7719662338182559
39.9085116.4510,39.9085116.4530,60.0,0.195401633129665,0.7719662338182559
39.9085116.4580,39.9085116.4680,60.0,0.0651338777131629,0.4922447946579887
39.9085116.4680,39.9085116.4700,60.0,0.0651338777131629,0.4922447946579887
39.9085116.4700,39.9085116.4680,60.0,0.0977008165676066,0.9755298208608396
39.9085116.4760,39.9085116.4800,60.00000000038165,0.0488504082868657,0.8276956059851271
39.9085116.4800,39.9085116.4760,60.00000000038165,0.0488504082868657,0.8276956059851271
39.9085116.4800,39.9085116.4830,12.8571428697112,0.0139572595236072,0.5492691864158092
39.9085116.4830,39.9085116.4840,4.2857142900101515,0.0139572595236072,0.5492691864158092
39.9085116.4840,39.9085116.4830,4.2857142900101515,0.0139572595236072,0.5492691864158092
39.9085116.4840,39.9085116.4850,4.2857142901191985,0.0139572595236072,0.5492691864158092
39.9085116.4850,39.9085116.4840,4.2857142901191985,0.0139572595236072,0.5492691864158092
39.9085116.4860,39.9085116.4870,4.2857142900101515,0.0139572595236072,0.5492691864158092
39.9085116.4870,39.9085116.4860,4.2857142900101515,0.0139572595236072,0.5492691864158092
39.9085116.4870,39.9085116.4900,12.8571428697112,0.0139572595236072,0.5492691864158092
39.9085116.4900,39.9085116.4870,12.8571428697112,0.0139572595236072,0.5492691864158092
39.9085116.4900,39.9085116.4920,8.571428579995013,0.0139572595236072,0.5492691864158092
39.9085116.4920,39.9085116.4900,8.571428579995013,0.0139572595236072,0.5492691864158092
39.9085116.4920,39.9085116.4990,30.00000002298435,0.0139572595236072,0.5492691864158092
39.9085116.4990,39.9085116.5050,25.71428573579529,0.0139572595236072,0.5492691864158092
39.9085116.5050,39.9085116.4990,25.71428573579529,0.0139572595236072,0.5492691864158092
39.9085116.5050,39.9085116.5120,28.466666692820084,0.0132438884833104,0.5617615212138856
39.9085116.5120,39.9085116.5050,28.466666692820084,0.0132438884833104,0.5617615212138856
39.9085116.5120,39.9085116.5170,20.333333354578556,0.0132438884833104,0.5617615212138856
39.9085116.5170,39.9085116.5190,8.133333342806502,0.0132438884833104,0.5617615212138856
39.9085116.5190,39.9085116.5170,8.133333342806502,0.0132438884833104,0.5617615212138856
39.9085116.5190,39.9085116.5200,4.066666671363513,0.0132438884833104,0.5617615212138856
39.9085116.5200,39.9085116.5190,4.066666671363513,0.0132438884833104,0.5617615212138856
39.9085116.5200,39.9085116.5230,12.000000013561575,0.0130267755573545,0.3886051609465095
39.9085116.5230,39.9085116.5270,16.00000001742913,0.0130267755573545,0.3886051609465095
39.9085116.5270,39.9085116.5320,20.00000002089694,0.0130267755573545,0.3886051609465095
39.9085116.5320,39.9085116.5270,20.00000002089694,0.0130267755573545,0.3886051609465095
39.9320116.3080,39.9320116.3090,60.0,0.0249811212145826,0.7203769189246513
39.9320116.3090,39.9320116.3120,60.0,0.0249811212145826,0.7203769189246513
39.9320116.3120,39.9320116.3190,60.0,0.0249811212145826,0.7203769189246513
39.9320116.3190,39.9320116.3280,60.0,0.0249811212145826,0.7203769189246513
39.9320116.3280,39.9320116.3340,60.0,0.0249811212145826,0.7203769189246513
39.9320116.3340,39.9320116.3380,60.0,0.0249811212145826,0.7203769189246513
39.9320116.3380,39.9320116.3390,60.0,0.0249811212145826,0.7203769189246513
39.9320116.3390,39.9320116.3420,60.0,0.0249811212145826,0.7203769189246513
39.9320116.3510,39.9320116.3620,60.0,0.0249811212145826,0.7203769189246513
39.9320116.3620,39.9320116.3640,60.0,0.0249811212145826,0.7203769189246513
39.9320116.3640,39.9320116.3670,60.0,0.0249811212145826,0.7203769189246513
39.9320116.3900,39.9320116.3940,239.99999997812114,0.1954687039381079,1.0375610434794724
39.9320116.3940,39.9320116.3950,12.000000001383924,0.0390937407931248,0.4212918643152226
39.9320116.3950,39.9320116.3940,12.000000001383924,0.0390937407931248,0.4212918643152226
39.9320116.4030,39.9320116.4060,60.0,0.027924100569799,0.9464240780133824
39.9320116.3740,39.9320116.3820,61.34454230960469,0.0249811212145826,0.7203769189246513
39.9320116.3820,39.9320116.3740,61.34454230960469,0.0249811212145826,0.7203769189246513
39.9320116.4020,39.9320116.3950,60.0,0.027924100569799,0.9464240780133824
39.9310116.3140,39.9310116.3150,15.000000000985725,0.0488664620677752,0.4802633562428159
39.9310116.3180,39.9310116.3190,45.000000001838025,0.0488664620677752,0.4802633562428159
39.9310116.3190,39.9310116.3180,45.000000001838025,0.0488664620677752,0.4802633562428159
39.9310116.3190,39.9310116.3200,7.5000000023514986,0.0244332310399426,0.5427922219621629
39.9310116.3200,39.9310116.3190,7.5000000023514986,0.0244332310399426,0.5427922219621629
